Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Risk,Credit score,Income
45.0,2,3.0,1,0,3,6068.0,46.0,5,1,480.0,49057.0
61.0,1,2.0,2,2,2,8059.0,24.0,1,0,531.0,49352.0
52.0,1,1.0,2,1,2,9778.0,45.0,2,1,369.0,32802.0
48.0,2,2.0,3,4,0,6927.0,11.0,2,1,526.0,29264.0
20.0,0,2.0,3,2,1,5299.0,29.0,2,1,596.0,44099.0
39.0,2,1.0,1,3,3,5589.0,37.0,3,0,574.0,59707.0
52.0,0,2.0,1,2,4,1890.0,25.0,1,1,583.0,36437.0
55.0,2,2.0,3,4,3,4194.0,39.0,4,0,562.0,32661.0
22.0,2,1.0,1,1,1,6598.0,-1.0,5,0,614.0,51148.0
29.0,1,2.0,2,4,3,7101.0,36.0,2,1,775.0,45580.0
-1.0,2,2.0,0,1,2,2248.0,40.0,5,0,625.0,23282.0
65.0,1,2.0,0,1,3,7589.0,26.0,2,1,681.0,28532.0
58.0,1,1.0,2,4,4,7523.0,38.0,2,0,560.0,27790.0
59.0,1,1.0,2,1,1,9231.0,46.0,5,0,628.0,-1.0
33.0,1,3.0,1,1,4,2885.0,50.0,3,0,684.0,44001.0
39.0,2,-1.0,3,1,1,4077.0,39.0,2,0,604.0,41895.0
34.0,2,1.0,0,4,2,6536.0,36.0,1,0,612.0,39284.0
-1.0,1,2.0,3,4,4,7962.0,26.0,2,0,831.0,44695.0
61.0,0,2.0,2,3,1,7075.0,26.0,2,1,572.0,37185.0
46.0,2,3.0,1,0,1,2491.0,25.0,1,1,698.0,43916.0
22.0,1,2.0,1,2,0,-1.0,34.0,3,1,670.0,25451.0
36.0,2,1.0,1,2,3,5418.0,23.0,4,0,660.0,40321.0
49.0,2,3.0,1,2,4,12406.0,23.0,5,0,754.0,35397.0
25.0,1,1.0,3,0,2,5981.0,26.0,5,0,719.0,46765.0
40.0,2,1.0,1,1,3,11633.0,59.0,3,1,675.0,36926.0
43.0,2,3.0,2,1,2,7728.0,17.0,4,1,579.0,31164.0
48.0,2,2.0,3,3,0,7988.0,52.0,4,0,715.0,37833.0
59.0,1,2.0,2,3,2,2789.0,52.0,4,0,800.0,39540.0
34.0,2,1.0,2,3,1,6652.0,13.0,3,0,600.0,47600.0
20.0,1,-1.0,2,0,1,1784.0,14.0,2,0,630.0,42582.0
60.0,1,1.0,3,4,2,4303.0,27.0,1,0,-1.0,42194.0
-1.0,2,3.0,1,2,4,4232.0,-1.0,4,1,753.0,34906.0
47.0,2,1.0,3,0,1,7733.0,34.0,1,1,524.0,47352.0
40.0,1,-1.0,1,2,4,3925.0,42.0,2,1,505.0,-1.0
48.0,2,3.0,1,3,1,4048.0,8.0,0,0,650.0,36778.0
26.0,2,3.0,1,1,4,5872.0,35.0,5,0,731.0,52965.0
64.0,2,-1.0,1,0,4,5845.0,41.0,1,0,660.0,51669.0
40.0,1,2.0,3,2,3,5274.0,44.0,5,0,632.0,46799.0
41.0,0,1.0,1,4,1,6267.0,36.0,1,0,595.0,25751.0
22.0,1,1.0,2,1,2,4210.0,28.0,5,1,486.0,18764.0
30.0,2,-1.0,1,1,2,7436.0,17.0,5,0,739.0,59660.0
22.0,1,-1.0,2,1,4,1065.0,26.0,5,0,775.0,52491.0
60.0,1,1.0,2,4,2,9356.0,16.0,1,1,646.0,42077.0
50.0,1,1.0,3,3,4,5254.0,35.0,3,0,675.0,60554.0
45.0,2,1.0,2,3,3,776.0,52.0,1,1,495.0,15304.0
50.0,2,2.0,1,1,3,5782.0,42.0,3,1,666.0,28635.0
29.0,2,1.0,3,4,4,2209.0,28.0,3,1,653.0,35336.0
55.0,2,3.0,0,2,4,5364.0,13.0,1,0,609.0,38350.0
49.0,0,3.0,3,2,2,6635.0,29.0,1,0,700.0,31905.0
55.0,2,3.0,2,3,3,7406.0,9.0,1,0,-1.0,45011.0
23.0,1,2.0,3,0,3,6940.0,54.0,2,1,731.0,28038.0
-1.0,1,1.0,2,1,3,2560.0,41.0,5,0,695.0,44775.0
22.0,1,1.0,0,3,3,6544.0,50.0,3,0,850.0,33433.0
40.0,1,2.0,2,4,0,8837.0,14.0,1,0,659.0,64402.0
65.0,1,3.0,3,3,3,7481.0,17.0,1,1,571.0,-1.0
26.0,2,1.0,0,3,4,9434.0,60.0,4,1,528.0,33961.0
58.0,2,1.0,1,2,0,4628.0,11.0,4,0,708.0,23363.0
-1.0,1,3.0,3,2,1,5602.0,47.0,2,0,570.0,49706.0
-1.0,0,2.0,3,0,2,4122.0,19.0,0,0,614.0,33485.0
55.0,1,3.0,3,4,2,4599.0,42.0,5,1,736.0,24615.0
47.0,1,3.0,2,2,3,4712.0,-1.0,1,0,539.0,32260.0
37.0,1,1.0,2,1,1,4841.0,21.0,2,0,795.0,45243.0
62.0,0,1.0,3,4,4,4049.0,23.0,4,0,723.0,33575.0
33.0,1,2.0,1,1,2,2332.0,18.0,3,0,833.0,32230.0
58.0,2,1.0,1,0,1,4962.0,-1.0,2,0,613.0,45050.0
-1.0,2,1.0,2,2,4,500.0,38.0,3,0,686.0,43293.0
62.0,1,3.0,1,2,4,7030.0,17.0,4,0,748.0,49277.0
24.0,1,1.0,1,3,1,-1.0,21.0,5,0,648.0,26479.0
45.0,1,1.0,2,4,3,4523.0,13.0,2,0,732.0,63250.0
60.0,2,3.0,2,3,1,500.0,38.0,2,0,698.0,73368.0
-1.0,2,2.0,1,1,4,4418.0,20.0,0,0,824.0,44104.0
30.0,1,3.0,0,2,2,10127.0,47.0,4,1,621.0,31146.0
34.0,0,1.0,1,3,1,4638.0,39.0,1,0,630.0,28773.0
-1.0,1,1.0,2,2,4,9065.0,35.0,2,0,584.0,-1.0
26.0,2,2.0,1,3,1,5796.0,42.0,4,0,680.0,45351.0
40.0,2,1.0,2,4,3,-1.0,16.0,3,0,-1.0,33790.0
55.0,2,3.0,0,0,0,-1.0,14.0,3,1,573.0,46992.0
-1.0,1,3.0,3,4,1,9776.0,38.0,4,0,533.0,52880.0
23.0,2,2.0,0,1,1,5324.0,18.0,3,0,692.0,49863.0
29.0,2,1.0,3,4,3,6029.0,16.0,3,1,607.0,34461.0
42.0,1,-1.0,2,0,1,5844.0,37.0,1,1,-1.0,17325.0
53.0,1,1.0,1,1,3,7156.0,32.0,2,1,-1.0,46780.0
33.0,1,2.0,2,4,1,-1.0,45.0,2,1,317.0,28143.0
65.0,2,3.0,2,2,2,10080.0,29.0,3,1,548.0,20592.0
44.0,2,1.0,3,1,1,8794.0,58.0,2,1,747.0,34603.0
54.0,1,2.0,3,3,3,5252.0,49.0,2,1,754.0,49771.0
55.0,2,3.0,1,4,1,8735.0,60.0,5,1,746.0,51375.0
24.0,1,-1.0,2,3,2,4793.0,46.0,1,0,694.0,38724.0
45.0,0,2.0,3,1,4,4569.0,38.0,0,0,742.0,-1.0
49.0,2,3.0,1,4,1,6451.0,-1.0,4,1,565.0,49561.0
44.0,2,3.0,3,2,3,6660.0,31.0,1,1,701.0,49195.0
34.0,1,3.0,2,2,1,-1.0,52.0,4,0,644.0,52979.0
53.0,2,1.0,2,3,4,3171.0,53.0,4,1,646.0,27556.0
22.0,1,3.0,3,3,3,699.0,54.0,1,1,611.0,33909.0
37.0,1,1.0,3,1,4,5276.0,13.0,2,0,628.0,35335.0
30.0,2,2.0,1,1,4,12039.0,25.0,2,1,800.0,36304.0
48.0,0,1.0,3,4,1,2507.0,49.0,5,0,-1.0,40119.0
38.0,1,2.0,1,4,3,7727.0,13.0,2,0,707.0,46274.0
31.0,2,-1.0,2,3,1,11277.0,28.0,5,1,682.0,32369.0
43.0,0,1.0,2,2,4,5609.0,37.0,1,0,624.0,38976.0
22.0,2,1.0,2,3,2,10240.0,42.0,3,1,445.0,46652.0
43.0,1,1.0,3,1,4,500.0,27.0,5,0,688.0,52467.0
47.0,2,2.0,1,4,2,7137.0,33.0,0,0,776.0,56756.0
64.0,2,1.0,2,4,0,7137.0,40.0,3,1,636.0,17080.0
64.0,1,1.0,2,1,3,9020.0,22.0,1,1,572.0,-1.0
56.0,1,3.0,2,3,1,5586.0,15.0,3,1,560.0,-1.0
41.0,0,2.0,1,2,4,4848.0,37.0,3,1,543.0,-1.0
56.0,1,1.0,2,0,4,5058.0,33.0,3,0,661.0,49929.0
-1.0,1,3.0,1,3,1,11001.0,30.0,5,1,609.0,51669.0
55.0,1,1.0,2,2,4,8801.0,11.0,5,1,761.0,34652.0
34.0,2,2.0,1,0,4,6879.0,40.0,3,1,527.0,44223.0
58.0,2,-1.0,1,3,3,11384.0,52.0,2,1,780.0,55256.0
56.0,2,1.0,2,3,3,10568.0,58.0,0,1,457.0,52578.0
48.0,2,2.0,3,4,1,-1.0,16.0,1,0,714.0,34820.0
27.0,2,3.0,2,4,2,7990.0,29.0,1,1,765.0,25558.0
25.0,1,1.0,2,3,4,4114.0,47.0,4,0,795.0,62957.0
22.0,0,3.0,1,1,3,7590.0,-1.0,1,1,646.0,37790.0
21.0,0,1.0,3,2,4,1937.0,16.0,2,0,551.0,69261.0
60.0,1,3.0,1,0,3,3049.0,41.0,5,1,441.0,36275.0
61.0,2,1.0,3,2,1,6060.0,25.0,2,1,519.0,11344.0
22.0,1,2.0,3,1,1,5017.0,32.0,2,1,643.0,33618.0
35.0,1,1.0,1,2,2,5607.0,43.0,2,0,577.0,35690.0
42.0,2,3.0,3,4,4,3754.0,49.0,2,1,448.0,65783.0
33.0,2,1.0,2,4,2,5157.0,43.0,2,1,746.0,29884.0
59.0,1,2.0,2,1,3,4482.0,21.0,1,0,800.0,12958.0
-1.0,0,3.0,1,1,4,4194.0,43.0,3,0,644.0,47529.0
58.0,2,3.0,0,4,3,10836.0,56.0,2,1,578.0,40411.0
46.0,2,1.0,1,2,2,7643.0,23.0,3,1,630.0,16023.0
65.0,2,1.0,2,4,1,8685.0,50.0,5,0,532.0,29672.0
26.0,1,2.0,1,1,3,5569.0,53.0,4,1,749.0,17146.0
45.0,1,1.0,2,1,3,5334.0,16.0,3,0,633.0,16695.0
53.0,1,1.0,3,3,2,500.0,11.0,1,0,591.0,49798.0
65.0,2,1.0,3,3,4,3893.0,45.0,0,0,769.0,58328.0
60.0,2,2.0,3,1,2,8695.0,-1.0,2,1,520.0,33326.0
46.0,2,2.0,1,1,3,4941.0,-1.0,2,1,758.0,32234.0
44.0,1,3.0,1,4,2,12494.0,8.0,2,0,-1.0,56025.0
64.0,2,1.0,1,1,1,5419.0,55.0,3,1,603.0,16078.0
32.0,1,3.0,2,4,4,6656.0,53.0,4,0,-1.0,60456.0
43.0,1,3.0,3,4,1,10054.0,52.0,4,1,461.0,-1.0
56.0,1,3.0,2,3,1,7215.0,12.0,1,0,781.0,52139.0
38.0,2,3.0,3,4,3,10022.0,52.0,4,1,570.0,31411.0
43.0,2,1.0,1,3,2,8715.0,52.0,5,1,665.0,16968.0
58.0,1,2.0,2,0,0,8793.0,50.0,5,0,681.0,26797.0
20.0,1,3.0,2,1,3,3829.0,56.0,1,1,494.0,18428.0
31.0,2,1.0,1,2,4,2490.0,14.0,4,0,563.0,27435.0
44.0,1,3.0,3,4,4,6087.0,46.0,0,1,-1.0,46055.0
-1.0,1,3.0,3,2,3,6531.0,54.0,4,1,711.0,-1.0
52.0,2,3.0,1,0,1,4754.0,34.0,4,0,731.0,43593.0
65.0,2,2.0,2,1,3,7795.0,-1.0,5,1,655.0,45559.0
38.0,2,3.0,1,3,1,8439.0,24.0,3,1,643.0,31700.0
21.0,2,3.0,3,2,2,8198.0,-1.0,1,1,488.0,25386.0
32.0,1,2.0,3,1,3,12733.0,29.0,4,1,555.0,40114.0
31.0,1,1.0,3,2,3,7486.0,60.0,2,1,720.0,23484.0
51.0,1,2.0,2,3,1,12660.0,57.0,4,1,640.0,60751.0
47.0,1,2.0,1,4,1,6143.0,32.0,3,0,737.0,57732.0
23.0,1,1.0,1,3,2,11193.0,15.0,2,1,478.0,45869.0
47.0,1,2.0,3,1,4,5622.0,31.0,3,1,605.0,50800.0
41.0,1,1.0,1,0,1,7781.0,45.0,5,0,553.0,66127.0
53.0,1,1.0,1,3,1,500.0,39.0,5,0,749.0,48416.0
48.0,1,3.0,0,2,2,6056.0,36.0,4,0,497.0,51293.0
55.0,1,2.0,3,3,1,5417.0,48.0,1,1,578.0,33648.0
-1.0,2,3.0,1,3,4,3841.0,28.0,1,1,-1.0,40383.0
25.0,1,3.0,3,1,1,5741.0,19.0,2,1,763.0,47795.0
47.0,2,1.0,1,4,4,6270.0,17.0,4,1,-1.0,31353.0
58.0,1,1.0,1,3,2,6750.0,50.0,1,0,767.0,14587.0
34.0,1,3.0,3,2,1,3110.0,33.0,5,0,558.0,54442.0
31.0,0,-1.0,0,1,1,6462.0,31.0,1,0,525.0,59175.0
58.0,0,2.0,3,3,1,5471.0,28.0,5,0,633.0,62043.0
52.0,0,1.0,2,2,2,4730.0,31.0,2,0,752.0,18885.0
29.0,1,2.0,1,2,4,2457.0,35.0,2,0,666.0,56665.0
40.0,1,1.0,2,0,1,5297.0,47.0,1,1,779.0,15191.0
64.0,2,3.0,3,1,4,3676.0,52.0,3,0,-1.0,34665.0
31.0,0,2.0,2,3,3,6090.0,13.0,4,0,653.0,39152.0
63.0,2,-1.0,2,1,4,4989.0,22.0,1,0,761.0,35029.0
21.0,1,3.0,2,1,3,8269.0,38.0,1,1,656.0,19060.0
49.0,1,2.0,2,4,0,7605.0,10.0,5,1,578.0,55526.0
38.0,1,1.0,2,4,1,11166.0,11.0,2,1,-1.0,63391.0
31.0,2,1.0,2,4,3,3162.0,15.0,2,0,682.0,-1.0
47.0,2,2.0,1,2,2,8184.0,11.0,0,1,400.0,63744.0
-1.0,2,1.0,3,4,1,10236.0,12.0,2,1,488.0,30886.0
44.0,1,2.0,0,3,2,6781.0,40.0,4,0,850.0,32786.0
43.0,2,-1.0,1,2,4,9241.0,39.0,3,1,610.0,15320.0
-1.0,1,1.0,1,3,1,6259.0,22.0,3,0,558.0,45020.0
50.0,2,1.0,2,3,2,5564.0,12.0,2,0,646.0,56897.0
57.0,1,2.0,0,4,1,4695.0,42.0,2,0,801.0,16288.0
-1.0,1,1.0,1,4,3,11188.0,12.0,2,1,553.0,23761.0
44.0,1,2.0,3,3,4,5597.0,32.0,1,1,763.0,27295.0
52.0,2,2.0,3,4,4,9683.0,49.0,2,1,577.0,28791.0
26.0,1,1.0,2,0,3,3712.0,39.0,1,1,709.0,29408.0
-1.0,2,3.0,1,4,3,2796.0,55.0,0,1,795.0,13235.0
32.0,1,2.0,1,4,3,5668.0,34.0,4,1,321.0,62075.0
55.0,1,1.0,1,4,2,8476.0,25.0,3,1,556.0,46838.0
59.0,2,2.0,1,1,2,4080.0,48.0,1,0,353.0,43489.0
23.0,2,2.0,1,2,2,3897.0,38.0,2,0,616.0,43932.0
20.0,1,2.0,3,0,2,5127.0,42.0,5,0,850.0,62927.0
39.0,1,2.0,1,2,2,3424.0,15.0,3,0,579.0,29038.0
33.0,1,1.0,2,4,1,8071.0,60.0,5,1,646.0,48070.0
51.0,1,1.0,3,4,4,3463.0,10.0,5,0,656.0,43251.0
27.0,1,2.0,2,2,1,2227.0,50.0,3,1,671.0,-1.0
43.0,1,-1.0,1,3,4,7912.0,29.0,4,1,593.0,59586.0
60.0,2,-1.0,2,3,2,5575.0,32.0,5,0,661.0,20842.0
55.0,2,1.0,1,3,4,2193.0,-1.0,3,1,546.0,10000.0
42.0,1,2.0,1,3,1,10411.0,55.0,2,1,597.0,38436.0
59.0,2,1.0,2,3,2,8693.0,51.0,4,1,448.0,47523.0
20.0,2,2.0,2,2,1,10448.0,49.0,4,1,549.0,10277.0
31.0,1,-1.0,3,4,1,10432.0,46.0,3,1,768.0,29061.0
42.0,2,2.0,3,3,4,5930.0,-1.0,3,0,830.0,49139.0
56.0,2,3.0,1,3,3,-1.0,17.0,4,0,-1.0,34746.0
29.0,2,1.0,3,4,2,4905.0,20.0,4,0,-1.0,41958.0
50.0,1,3.0,0,3,3,6689.0,19.0,1,1,613.0,10000.0
52.0,2,2.0,3,4,1,7835.0,22.0,1,0,806.0,64181.0
26.0,1,3.0,1,2,1,9138.0,49.0,4,1,623.0,-1.0
40.0,2,1.0,1,2,4,6330.0,42.0,3,0,766.0,20305.0
42.0,1,1.0,1,4,4,7903.0,-1.0,3,1,687.0,40985.0
44.0,2,1.0,2,1,4,5978.0,46.0,1,0,-1.0,47013.0
57.0,2,2.0,2,2,1,8693.0,26.0,4,1,690.0,48733.0
43.0,2,1.0,3,2,4,6045.0,23.0,5,0,521.0,39489.0
52.0,1,2.0,1,2,3,5226.0,-1.0,2,1,522.0,41006.0
58.0,2,1.0,1,1,2,7875.0,19.0,4,1,543.0,20618.0
30.0,1,2.0,3,1,3,6876.0,45.0,4,1,570.0,28385.0
41.0,1,3.0,3,3,3,7020.0,30.0,2,0,735.0,39541.0
57.0,0,2.0,1,1,3,500.0,52.0,5,0,617.0,20556.0
35.0,2,-1.0,2,0,2,5289.0,30.0,3,0,772.0,-1.0
44.0,2,2.0,2,4,0,10329.0,36.0,5,0,626.0,33999.0
36.0,1,3.0,3,0,2,7619.0,10.0,4,0,650.0,-1.0
29.0,2,2.0,0,2,0,10295.0,57.0,2,1,637.0,40645.0
22.0,2,-1.0,2,4,1,5857.0,15.0,5,1,606.0,37834.0
49.0,1,3.0,3,3,3,8382.0,21.0,3,0,620.0,28899.0
32.0,1,1.0,2,4,3,5878.0,42.0,5,1,800.0,25926.0
20.0,1,3.0,0,2,2,3451.0,53.0,4,0,673.0,60925.0
42.0,1,2.0,3,1,3,6851.0,18.0,1,1,425.0,16063.0
42.0,2,2.0,1,3,3,4562.0,49.0,2,0,649.0,33153.0
20.0,1,3.0,2,4,3,5011.0,58.0,1,1,709.0,27053.0
26.0,1,1.0,2,4,3,7173.0,-1.0,4,1,586.0,37354.0
36.0,2,3.0,3,0,3,1486.0,42.0,2,0,-1.0,40788.0
31.0,2,2.0,3,1,1,8182.0,16.0,4,0,673.0,28399.0
44.0,2,3.0,3,4,1,4049.0,46.0,1,0,662.0,33733.0
37.0,0,2.0,3,1,0,7192.0,42.0,1,0,692.0,42756.0
32.0,1,2.0,3,1,3,4428.0,38.0,1,0,793.0,36052.0
31.0,1,3.0,3,4,4,5654.0,9.0,5,0,552.0,61010.0
42.0,2,2.0,2,1,4,9498.0,-1.0,5,0,819.0,12000.0
49.0,2,1.0,2,1,4,10016.0,56.0,5,1,-1.0,-1.0
52.0,2,2.0,2,4,4,2821.0,17.0,5,0,609.0,43213.0
63.0,1,2.0,1,2,1,4826.0,34.0,2,1,605.0,47109.0
59.0,2,2.0,1,4,2,6348.0,-1.0,0,0,681.0,74082.0
40.0,2,1.0,1,1,2,-1.0,-1.0,5,1,483.0,34393.0
55.0,2,2.0,2,1,3,500.0,38.0,2,1,601.0,14306.0
33.0,2,2.0,2,1,3,8522.0,58.0,2,1,411.0,27733.0
46.0,2,1.0,2,4,1,8052.0,26.0,4,1,800.0,44215.0
60.0,2,3.0,3,0,2,4174.0,12.0,4,1,-1.0,31935.0
26.0,1,3.0,3,4,1,3473.0,29.0,2,0,675.0,58890.0
26.0,2,3.0,3,4,1,-1.0,16.0,2,1,746.0,41009.0
28.0,2,1.0,2,2,2,2216.0,50.0,1,0,-1.0,42433.0
65.0,2,2.0,2,1,3,6338.0,12.0,0,1,535.0,21377.0
47.0,1,3.0,1,4,2,5819.0,21.0,4,0,726.0,44570.0
34.0,2,2.0,1,4,4,500.0,28.0,5,1,646.0,44866.0
45.0,2,2.0,0,2,1,6444.0,27.0,4,0,557.0,44988.0
63.0,1,3.0,2,2,3,-1.0,27.0,5,1,782.0,39403.0
21.0,1,3.0,2,4,4,8306.0,25.0,3,0,802.0,41542.0
45.0,1,2.0,2,1,3,5472.0,58.0,1,1,582.0,38473.0
46.0,2,3.0,3,4,3,5813.0,25.0,3,0,758.0,28997.0
23.0,2,3.0,3,0,1,7694.0,18.0,2,1,601.0,32168.0
51.0,1,1.0,1,3,4,9604.0,34.0,5,0,679.0,36032.0
46.0,0,2.0,0,4,1,-1.0,21.0,4,0,-1.0,43345.0
57.0,1,2.0,1,2,2,6325.0,22.0,2,0,742.0,60078.0
51.0,2,3.0,3,3,3,7797.0,28.0,4,1,694.0,58499.0
45.0,1,2.0,3,3,4,9123.0,27.0,4,0,841.0,15794.0
60.0,2,-1.0,1,2,2,5163.0,57.0,3,1,625.0,40608.0
22.0,1,3.0,0,2,2,6359.0,54.0,4,0,850.0,20029.0
20.0,2,1.0,3,1,2,1099.0,18.0,4,0,711.0,55156.0
25.0,1,3.0,1,3,3,4820.0,50.0,5,1,785.0,26260.0
65.0,1,2.0,2,0,2,7803.0,41.0,5,0,615.0,29253.0
47.0,1,1.0,1,2,4,10419.0,-1.0,4,1,765.0,35478.0
20.0,2,1.0,1,0,4,3786.0,25.0,5,0,715.0,-1.0
57.0,2,2.0,2,3,2,2640.0,59.0,5,1,522.0,28034.0
41.0,1,3.0,2,2,0,6450.0,-1.0,4,1,725.0,45381.0
52.0,2,2.0,3,1,0,9318.0,30.0,3,1,579.0,-1.0
36.0,1,3.0,2,2,1,6003.0,20.0,0,1,483.0,56410.0
30.0,2,3.0,2,3,1,-1.0,60.0,0,1,-1.0,28639.0
42.0,1,1.0,0,4,1,9357.0,-1.0,3,0,765.0,29053.0
42.0,0,3.0,3,4,4,6425.0,54.0,4,1,660.0,45951.0
51.0,1,3.0,2,3,2,-1.0,31.0,5,1,800.0,-1.0
64.0,2,3.0,3,3,0,4451.0,22.0,2,1,742.0,33772.0
42.0,1,2.0,2,4,2,5208.0,26.0,5,1,525.0,23395.0
-1.0,1,3.0,3,3,1,6597.0,37.0,5,0,-1.0,30018.0
63.0,2,3.0,1,0,4,6236.0,26.0,4,1,700.0,43736.0
59.0,2,2.0,2,3,1,5171.0,26.0,5,0,751.0,34231.0
50.0,2,2.0,1,2,3,8930.0,45.0,4,1,737.0,40211.0
32.0,2,3.0,3,4,1,666.0,38.0,0,0,451.0,31980.0
31.0,1,1.0,2,3,1,7177.0,42.0,2,0,593.0,-1.0
39.0,2,3.0,2,1,4,9625.0,53.0,5,1,534.0,29492.0
42.0,0,3.0,2,3,3,9933.0,35.0,4,1,550.0,38107.0
-1.0,2,1.0,3,2,4,5131.0,43.0,4,0,498.0,24049.0
45.0,1,2.0,1,3,3,4370.0,21.0,5,1,523.0,35471.0
65.0,1,1.0,2,0,3,6070.0,42.0,3,1,-1.0,35286.0
33.0,1,1.0,2,2,0,7601.0,14.0,5,1,651.0,-1.0
53.0,1,3.0,2,3,2,5412.0,46.0,2,1,484.0,-1.0
62.0,2,1.0,3,4,3,9901.0,17.0,3,1,540.0,52219.0
39.0,1,3.0,1,1,0,3253.0,56.0,2,1,692.0,18149.0
20.0,2,2.0,3,4,3,9135.0,52.0,2,1,667.0,58844.0
59.0,1,2.0,3,0,0,6304.0,51.0,5,0,823.0,80166.0
25.0,1,1.0,1,4,1,4370.0,32.0,4,1,588.0,37430.0
34.0,1,2.0,1,2,2,2601.0,45.0,5,1,454.0,32703.0
47.0,0,1.0,2,2,4,8350.0,26.0,4,0,698.0,50119.0
22.0,2,3.0,2,1,2,7165.0,28.0,2,1,497.0,17807.0
50.0,2,2.0,1,2,2,9446.0,-1.0,3,0,755.0,43168.0
55.0,1,1.0,3,3,4,4210.0,52.0,2,1,330.0,-1.0
38.0,2,-1.0,2,3,1,-1.0,27.0,2,0,779.0,35743.0
64.0,2,2.0,1,3,4,6790.0,45.0,4,0,726.0,65536.0
22.0,2,-1.0,3,1,2,7399.0,47.0,1,1,585.0,32696.0
22.0,1,3.0,3,3,2,2486.0,33.0,3,1,692.0,19424.0
-1.0,2,1.0,2,2,1,9898.0,17.0,2,1,736.0,-1.0
44.0,1,1.0,2,2,4,6200.0,17.0,4,0,674.0,27772.0
44.0,2,3.0,3,2,4,6296.0,32.0,5,1,771.0,22128.0
33.0,2,3.0,3,0,4,2622.0,39.0,4,1,486.0,33129.0
52.0,0,3.0,3,1,3,8609.0,43.0,2,0,708.0,38754.0
54.0,1,2.0,2,1,3,4451.0,37.0,3,0,782.0,38541.0
29.0,1,-1.0,3,1,4,3855.0,18.0,1,0,777.0,33932.0
55.0,1,3.0,3,2,2,7759.0,15.0,1,1,677.0,10000.0
64.0,2,3.0,1,2,1,7981.0,31.0,5,1,488.0,-1.0
23.0,1,2.0,3,4,4,4922.0,10.0,4,1,632.0,19167.0
42.0,1,1.0,3,1,3,4312.0,48.0,1,0,740.0,45782.0
54.0,1,1.0,3,4,3,-1.0,43.0,5,0,661.0,41118.0
20.0,2,2.0,3,3,3,6610.0,42.0,4,1,677.0,57456.0
-1.0,2,2.0,3,3,1,3498.0,-1.0,1,0,718.0,43254.0
-1.0,1,1.0,2,4,1,-1.0,16.0,2,1,580.0,66671.0
43.0,2,3.0,3,3,2,6802.0,42.0,2,0,579.0,57824.0
44.0,2,2.0,1,1,1,-1.0,-1.0,1,0,-1.0,42074.0
49.0,2,1.0,3,2,4,8100.0,-1.0,2,1,476.0,29824.0
39.0,2,1.0,2,2,1,3124.0,23.0,4,1,633.0,19188.0
32.0,2,1.0,2,2,1,6490.0,43.0,1,0,644.0,42102.0
58.0,1,1.0,3,4,3,9880.0,48.0,3,1,722.0,30077.0
59.0,1,3.0,3,2,1,1753.0,15.0,0,1,698.0,36431.0
25.0,1,-1.0,1,3,4,5718.0,27.0,0,0,804.0,68026.0
33.0,2,2.0,2,0,0,7324.0,41.0,0,0,599.0,36742.0
20.0,2,1.0,3,0,2,4090.0,17.0,5,0,658.0,-1.0
-1.0,2,3.0,1,1,2,5913.0,37.0,2,0,725.0,23533.0
51.0,2,1.0,2,1,2,10758.0,54.0,5,1,518.0,23529.0
35.0,0,3.0,1,2,1,1742.0,20.0,4,0,723.0,65383.0
47.0,1,-1.0,3,4,2,6132.0,29.0,2,0,700.0,-1.0
37.0,1,1.0,1,1,1,1605.0,-1.0,1,0,493.0,53783.0
50.0,2,2.0,1,4,1,9889.0,37.0,4,0,757.0,64349.0
47.0,1,1.0,3,0,1,5389.0,-1.0,1,0,552.0,34866.0
23.0,1,1.0,3,3,1,883.0,47.0,5,0,723.0,19560.0
36.0,1,1.0,3,3,3,5344.0,48.0,1,0,699.0,24224.0
22.0,2,3.0,2,2,2,6484.0,54.0,4,0,667.0,41849.0
40.0,0,1.0,3,4,1,3260.0,54.0,3,0,760.0,40234.0
55.0,1,2.0,1,4,2,13420.0,10.0,1,1,541.0,44975.0
22.0,0,3.0,0,1,3,6052.0,38.0,5,1,706.0,32112.0
54.0,2,1.0,2,2,1,3487.0,19.0,3,0,697.0,51303.0
57.0,2,2.0,1,3,2,2007.0,-1.0,0,0,643.0,57806.0
37.0,2,3.0,3,2,4,8290.0,44.0,0,1,717.0,29590.0
35.0,0,2.0,1,4,2,9410.0,-1.0,5,1,800.0,25444.0
55.0,1,2.0,0,1,1,2678.0,40.0,2,1,500.0,30363.0
48.0,2,3.0,2,4,3,4977.0,30.0,1,0,687.0,47251.0
59.0,0,2.0,0,2,0,8154.0,38.0,5,1,590.0,45923.0
28.0,2,2.0,3,1,4,4629.0,29.0,3,1,419.0,-1.0
27.0,1,-1.0,3,1,2,9369.0,37.0,3,1,615.0,37299.0
55.0,1,1.0,2,2,2,9808.0,16.0,5,1,-1.0,14666.0
48.0,2,1.0,3,2,1,2434.0,57.0,5,1,595.0,26987.0
57.0,2,3.0,3,4,3,851.0,26.0,2,0,563.0,34479.0
54.0,1,2.0,1,2,4,4798.0,47.0,3,0,720.0,50894.0
28.0,2,1.0,2,2,2,3144.0,23.0,3,1,560.0,39801.0
25.0,2,2.0,2,4,2,8761.0,52.0,5,0,778.0,32720.0
