Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Risk,Credit score,Income
48,male,3,own,rich,none,4977,30,business,good,687,47251
59,NA,2,NA,moderate,NA,8154,38,radio/TV,bad,590,45923
28,male,2,rent,little,rich,4629,29,education,bad,419,NA
27,female,NA,rent,little,moderate,9369,37,education,bad,615,37299
55,female,1,own,moderate,moderate,9808,16,radio/TV,bad,NA,14666
48,male,1,rent,moderate,little,2434,57,radio/TV,bad,595,26987
57,male,3,rent,rich,none,851,26,car,good,563,34479
54,female,2,free,moderate,rich,4798,47,education,good,720,50894
28,male,1,own,moderate,moderate,3144,23,education,bad,560,39801
25,male,2,own,rich,moderate,8761,52,radio/TV,good,778,32720
NA,male,1,NA,moderate,little,5633,48,business,bad,715,26646
44,male,3,own,little,little,9616,43,education,bad,699,53968
37,female,1,rent,little,rich,4292,51,business,good,628,42672
42,male,3,free,none,moderate,11686,58,NA,bad,562,28588
45,female,1,rent,rich,moderate,6426,35,radio/TV,bad,726,NA
NA,male,2,free,none,none,6202,37,furniture/equipment,bad,635,10000
28,female,3,rent,none,none,6586,14,education,bad,658,32905
58,female,3,rent,moderate,rich,990,35,radio/TV,good,676,36378
27,male,3,own,moderate,moderate,3888,20,education,good,632,38020
56,male,2,rent,none,little,5143,NA,car,good,656,40525
50,male,2,own,little,rich,5426,40,radio/TV,bad,452,38810
42,NA,2,free,rich,none,8016,18,education,good,498,36121
40,female,3,rent,little,NA,11729,27,education,bad,743,NA
23,male,1,own,rich,little,8165,54,business,bad,657,22033
36,male,1,rent,none,moderate,5206,36,radio/TV,good,723,42293
28,male,2,own,little,none,9633,11,furniture/equipment,bad,750,39556
51,male,NA,rent,rich,little,6365,26,furniture/equipment,good,633,58301
59,male,3,rent,moderate,moderate,12462,40,education,good,756,42319
23,male,3,rent,rich,moderate,4402,NA,furniture/equipment,good,554,60337
NA,female,3,free,NA,none,4981,38,business,good,723,32457
50,female,2,rent,NA,NA,7938,32,business,bad,591,10000
35,male,3,rent,rich,moderate,6055,30,furniture/equipment,good,673,62281
63,male,2,free,rich,rich,5135,53,furniture/equipment,good,788,NA
21,NA,3,free,none,none,1912,52,education,good,850,32983
25,female,3,rent,little,moderate,3458,10,business,good,673,27445
54,female,1,own,rich,rich,897,NA,NA,good,850,48354
59,male,NA,rent,moderate,rich,3864,NA,radio/TV,bad,703,38845
23,NA,2,rent,none,none,500,53,education,good,717,28242
35,female,2,own,none,rich,8353,48,radio/TV,good,743,60555
32,male,3,free,rich,moderate,10266,28,business,bad,468,51934
47,female,2,rent,moderate,rich,8148,19,NA,good,755,51030
45,male,3,own,little,moderate,6489,42,car,bad,555,43701
40,female,3,rent,rich,none,9112,16,radio/TV,bad,NA,13545
26,male,2,free,little,moderate,NA,52,furniture/equipment,bad,441,46787
51,male,1,own,little,little,780,13,car,bad,668,34878
50,male,3,rent,moderate,moderate,500,60,business,bad,581,NA
49,male,2,rent,little,rich,10102,26,education,bad,565,35636
47,female,2,free,moderate,little,6128,42,car,good,745,21146
41,female,2,own,none,none,7017,29,car,good,622,36080
NA,female,3,own,little,none,8922,41,education,bad,647,43237
48,male,3,own,rich,rich,4956,40,car,good,643,13803
38,male,2,rent,moderate,little,5839,11,car,good,667,39019
57,male,1,rent,moderate,little,4189,32,education,good,421,47948
55,male,3,own,none,none,8268,34,radio/TV,good,620,36491
25,male,2,free,NA,moderate,6019,29,education,bad,592,47996
NA,male,3,rent,none,moderate,7016,45,car,good,562,69090
49,female,1,free,rich,moderate,9527,18,car,good,NA,48102
53,female,1,free,none,rich,6842,8,business,good,531,32322
39,male,2,own,moderate,rich,10190,NA,education,bad,689,31839
24,male,NA,own,rich,rich,7914,21,business,good,799,24712
28,male,2,rent,moderate,little,2715,24,education,bad,568,29377
62,NA,3,free,little,NA,NA,44,business,good,730,51833
27,female,1,rent,little,little,10545,21,education,bad,620,36388
23,male,3,rent,none,little,NA,30,radio/TV,bad,NA,23681
38,male,NA,rent,none,NA,8489,38,education,bad,496,37675
40,female,3,NA,little,little,11855,38,radio/TV,bad,627,29528
54,female,3,rent,moderate,none,1442,37,radio/TV,good,547,37224
59,female,3,free,rich,none,6669,54,car,bad,488,28857
39,male,3,own,moderate,little,6087,48,education,good,575,59185
41,male,3,own,NA,none,5076,18,car,bad,800,NA
52,female,3,free,little,NA,7111,44,radio/TV,good,837,59245
21,male,NA,own,moderate,none,6116,50,furniture/equipment,bad,NA,33799
46,male,1,own,none,moderate,4459,NA,business,good,614,33436
27,male,3,own,none,moderate,8222,36,furniture/equipment,bad,432,30585
56,male,2,NA,moderate,none,8092,47,education,good,691,50554
37,male,3,own,none,rich,7682,19,business,good,777,48099
23,male,3,rent,none,rich,4975,17,education,good,705,31051
64,female,3,rent,rich,none,11700,NA,education,bad,408,52740
27,female,NA,own,moderate,none,7113,53,education,bad,499,54263
50,female,1,free,rich,NA,2260,34,furniture/equipment,bad,680,42959
58,male,2,rent,little,little,2258,53,business,good,581,37826
55,female,2,rent,moderate,little,4559,9,education,good,691,27026
58,female,3,free,none,none,10807,14,radio/TV,bad,603,34954
35,female,1,own,none,little,9279,59,furniture/equipment,bad,785,32875
59,male,2,rent,little,moderate,NA,21,car,good,703,51335
32,female,2,own,NA,little,5365,18,NA,good,609,44560
38,female,2,own,little,little,4642,14,education,good,769,26372
21,male,3,free,NA,rich,3047,NA,car,good,715,22241
57,male,3,own,little,none,3996,25,NA,bad,450,31601
37,male,1,free,none,moderate,4237,15,car,bad,651,26524
27,male,1,rent,moderate,moderate,7814,46,education,bad,704,NA
55,NA,2,rent,rich,none,5565,NA,car,bad,NA,24431
54,female,NA,own,rich,none,8714,21,car,bad,502,18655
24,female,1,free,little,rich,4201,42,car,good,708,23063
60,female,3,rent,none,rich,2228,19,furniture/equipment,bad,800,44970
36,male,2,own,rich,none,1408,18,radio/TV,good,672,57715
50,male,3,free,moderate,moderate,2372,26,business,good,662,22584
30,male,2,own,none,none,6586,24,furniture/equipment,good,736,26593
55,male,1,rent,little,moderate,6888,50,education,good,717,54088
49,male,2,free,little,NA,4482,35,business,bad,NA,17328
57,female,1,NA,moderate,rich,NA,NA,business,bad,648,34165
47,female,2,own,none,little,3370,53,business,good,621,NA
41,male,2,rent,none,none,NA,25,car,bad,731,18171
33,NA,2,own,NA,NA,8406,23,education,good,NA,57452
24,male,NA,rent,little,rich,4503,58,car,bad,622,34131
56,female,3,rent,rich,moderate,7778,36,education,bad,741,36000
62,female,3,free,none,NA,2427,37,education,good,793,64708
52,male,2,rent,little,none,6325,40,radio/TV,good,785,48719
26,female,NA,free,rich,little,8121,38,car,good,850,73488
42,female,2,rent,little,rich,8331,43,education,bad,731,60632
42,male,3,rent,rich,NA,5083,50,car,good,NA,26639
53,female,2,rent,none,rich,5486,31,radio/TV,good,809,50086
38,female,2,rent,rich,none,7444,21,furniture/equipment,bad,502,35979
61,male,NA,rent,none,moderate,10986,22,business,bad,761,40126
59,male,2,rent,moderate,none,1902,18,education,good,550,48680
48,female,3,free,little,moderate,6930,21,furniture/equipment,good,641,51930
21,male,1,free,rich,moderate,7990,33,business,good,701,20234
22,male,3,NA,rich,none,9180,12,furniture/equipment,good,698,49575
54,male,1,free,moderate,rich,NA,46,radio/TV,bad,428,32091
40,male,2,free,none,rich,7176,36,car,bad,619,39668
38,female,2,rent,none,none,8537,53,education,bad,800,31818
57,male,1,rent,moderate,rich,5966,28,radio/TV,good,NA,58002
NA,male,3,rent,rich,little,1240,33,business,good,569,49678
25,male,3,rent,rich,NA,3436,33,radio/TV,good,NA,26463
58,male,2,rent,none,little,11326,30,education,good,NA,56268
53,female,3,free,none,little,6751,11,education,good,680,45196
44,male,1,rent,none,little,5973,42,radio/TV,bad,NA,28297
24,NA,3,rent,moderate,none,5701,NA,furniture/equipment,good,411,49535
42,male,3,own,rich,none,5645,18,car,bad,542,28636
57,male,3,rent,little,moderate,9870,29,furniture/equipment,bad,565,35325
33,male,2,free,little,moderate,8619,55,radio/TV,bad,630,32833
21,male,2,rent,moderate,little,7231,31,education,bad,558,44808
58,male,1,free,rich,rich,5333,51,car,bad,578,36052
63,female,3,rent,none,none,3712,40,education,good,740,20887
32,female,1,NA,little,moderate,5166,37,furniture/equipment,good,716,43931
52,male,1,free,little,moderate,7003,46,furniture/equipment,good,850,35490
46,female,NA,free,little,none,4377,37,education,good,552,NA
41,male,1,rent,NA,none,6675,NA,education,bad,771,35709
56,female,3,own,rich,little,5813,16,furniture/equipment,good,616,52100
53,NA,3,free,rich,moderate,3262,36,furniture/equipment,good,778,45527
28,male,3,own,moderate,rich,7658,49,business,bad,NA,25028
30,male,1,own,none,none,6671,30,radio/TV,bad,494,40252
64,male,2,rent,moderate,rich,3869,28,education,bad,757,21808
54,female,NA,rent,moderate,rich,1238,46,education,bad,573,29842
52,male,2,free,moderate,none,3848,24,business,good,717,49018
50,male,3,rent,little,rich,2005,23,car,good,628,26402
57,male,NA,free,moderate,none,10291,36,furniture/equipment,bad,698,38877
43,female,NA,rent,rich,none,4730,31,furniture/equipment,good,474,30385
26,male,2,NA,none,little,7465,12,education,good,675,NA
22,male,1,own,none,none,7150,45,furniture/equipment,bad,552,33457
51,male,NA,rent,little,none,7442,21,NA,bad,568,38085
59,female,3,rent,rich,moderate,8607,60,furniture/equipment,bad,NA,37638
54,female,3,rent,moderate,moderate,NA,25,education,good,NA,41258
33,male,2,own,rich,moderate,7044,37,car,bad,489,47538
28,male,1,rent,little,moderate,8036,29,education,bad,608,31832
38,female,2,rent,none,none,9609,59,business,bad,606,30219
35,female,3,own,little,moderate,5700,17,furniture/equipment,good,587,21151
28,male,1,rent,rich,none,11657,17,NA,bad,724,10171
63,male,3,NA,rich,NA,NA,39,business,bad,577,31085
23,male,1,rent,moderate,little,5726,33,car,good,NA,39829
65,male,3,rent,NA,little,8875,NA,car,bad,573,51042
49,male,2,rent,none,NA,6455,47,car,bad,663,26402
49,NA,3,rent,little,little,4012,16,radio/TV,good,654,41727
39,male,1,free,rich,rich,11832,NA,car,bad,597,51501
37,male,3,rent,none,little,8358,53,furniture/equipment,bad,558,30951
63,female,3,own,rich,little,NA,16,furniture/equipment,good,686,51292
64,NA,3,own,none,none,1161,43,car,bad,NA,41731
46,male,2,free,NA,moderate,4297,14,business,good,590,NA
29,female,3,free,none,little,5913,35,business,good,750,51721
57,NA,1,free,none,moderate,10299,NA,education,good,586,23289
30,male,3,own,moderate,moderate,5636,34,business,bad,NA,39213
38,female,1,rent,rich,NA,6287,50,radio/TV,good,650,38997
55,female,3,own,little,none,6297,18,furniture/equipment,bad,732,51056
62,female,1,own,rich,rich,8424,14,business,bad,647,24167
37,male,2,own,moderate,moderate,3890,17,car,good,747,60703
59,female,2,rent,none,rich,6454,39,furniture/equipment,bad,NA,40803
34,female,2,rent,NA,little,8273,35,business,bad,752,19249
48,female,3,own,little,rich,7047,60,business,bad,758,32561
25,female,3,free,little,rich,4546,24,radio/TV,bad,NA,45067
28,male,1,own,none,little,5500,35,NA,good,NA,44646
28,female,3,free,none,none,9796,46,business,good,789,21400
61,male,2,own,little,moderate,3197,8,business,good,850,44530
62,female,2,own,little,moderate,9133,16,radio/TV,bad,727,62191
64,male,3,own,moderate,rich,8283,21,radio/TV,good,615,62920
21,male,3,own,moderate,rich,5758,34,education,bad,690,19938
40,female,2,free,rich,moderate,8514,48,car,good,607,49943
32,female,2,own,moderate,moderate,NA,44,car,good,645,57270
44,male,NA,own,moderate,none,7546,25,car,good,601,54057
26,male,2,rent,little,rich,7386,54,furniture/equipment,good,503,38872
58,female,3,rent,moderate,rich,8363,51,furniture/equipment,bad,NA,31752
53,female,1,free,none,NA,4352,48,business,good,655,22411
NA,female,2,rent,little,rich,5256,26,business,bad,552,40517
28,male,3,rent,moderate,rich,7438,25,radio/TV,bad,NA,51714
